Id,date,tournament
M018128_Cameroon,1992-01-25,African Cup of Nations
M018128_Nigeria,1992-01-25,African Cup of Nations
M018129_Russia,1992-01-25,Friendly
M018129_United States,1992-01-25,Friendly
M018130_Australia,1992-01-26,Friendly
M018130_Sweden,1992-01-26,Friendly
M018131_Ghana,1992-01-26,African Cup of Nations
M018131_Ivory Coast,1992-01-26,African Cup of Nations
M018132_El Salvador,1992-01-29,Friendly
M018132_Russia,1992-01-29,Friendly
M018133_Albania,1992-01-29,Friendly
M018133_Greece,1992-01-29,Friendly
M018134_Australia,1992-01-29,Friendly
M018134_Sweden,1992-01-29,Friendly
M018135_Australia,1992-02-02,Friendly
M018135_Sweden,1992-02-02,Friendly
M018136_Russia,1992-02-02,Friendly
M018136_United States,1992-02-02,Friendly
M018137_Bermuda,1992-02-04,Friendly
M018137_Norway,1992-02-04,Friendly
M018138_Iceland,1992-02-10,Malta International Tournament
M018138_Malta,1992-02-10,Malta International Tournament
M018139_Netherlands,1992-02-12,Friendly
M018139_Portugal,1992-02-12,Friendly
M018140_Finland,1992-02-12,Friendly
M018140_Turkey,1992-02-12,Friendly
M018141_Greece,1992-02-12,Friendly
M018141_Romania,1992-02-12,Friendly
M018142_Costa Rica,1992-02-12,Friendly
M018142_United States,1992-02-12,Friendly
M018143_Israel,1992-02-12,Friendly
M018143_Russia,1992-02-12,Friendly
M018144_El Salvador,1992-02-18,Friendly
M018144_United States,1992-02-18,Friendly
M018145_England,1992-02-19,Friendly
M018145_France,1992-02-19,Friendly
M018146_Republic of Ireland,1992-02-19,Friendly
M018146_Wales,1992-02-19,Friendly
M018147_Italy,1992-02-19,Friendly
M018147_San Marino,1992-02-19,Friendly
M018148_Northern Ireland,1992-02-19,Friendly
M018148_Scotland,1992-02-19,Friendly
M018149_Russia,1992-02-19,Friendly
M018149_Spain,1992-02-19,Friendly
M018150_Nigeria,1992-02-22,Friendly
M018150_Tunisia,1992-02-22,Friendly
M018151_Belgium,1992-02-26,Friendly
M018151_Tunisia,1992-02-26,Friendly
M018152_Brazil,1992-02-26,Friendly
M018152_United States,1992-02-26,Friendly
M018153_Iceland,1992-03-02,Friendly
M018153_United Arab Emirates,1992-03-02,Friendly
M018154_Cyprus,1992-03-03,Friendly
M018154_Israel,1992-03-03,Friendly
M018155_Costa Rica,1992-03-04,Friendly
M018155_El Salvador,1992-03-04,Friendly
M018156_Curaçao,1992-03-04,CFU Caribbean Cup qualification
M018156_Saint Vincent and the Grenadines,1992-03-04,CFU Caribbean Cup qualification
M018157_Dominica,1992-03-05,CFU Caribbean Cup qualification
M018157_Guadeloupe,1992-03-05,CFU Caribbean Cup qualification
M018158_Barbados,1992-03-06,CFU Caribbean Cup qualification
M018158_Curaçao,1992-03-06,CFU Caribbean Cup qualification
M018159_Curaçao,1992-03-08,CFU Caribbean Cup qualification
M018159_Grenada,1992-03-08,CFU Caribbean Cup qualification
M018160_Mexico,1992-03-08,Friendly
M018160_Russia,1992-03-08,Friendly
W000618_Greece,1992-03-08,UEFA Euro qualification
W000618_Netherlands,1992-03-08,UEFA Euro qualification
M018161_Spain,1992-03-11,Friendly
M018161_United States,1992-03-11,Friendly
M018162_Mexico,1992-03-11,Friendly
M018162_Russia,1992-03-11,Friendly
M018163_El Salvador,1992-03-17,Friendly
M018163_Honduras,1992-03-17,Friendly
M018164_Morocco,1992-03-18,Friendly
M018164_United States,1992-03-18,Friendly
M018165_Dominican Republic,1992-03-21,FIFA World Cup qualification
M018165_Puerto Rico,1992-03-21,FIFA World Cup qualification
M018166_Alderney,1992-03-21,Muratti Vase
M018166_Guernsey,1992-03-21,Muratti Vase
M018167_Saint Lucia,1992-03-22,FIFA World Cup qualification
M018167_Saint Vincent and the Grenadines,1992-03-22,FIFA World Cup qualification
W000619_Republic of Ireland,1992-03-22,UEFA Euro qualification
W000619_Spain,1992-03-22,UEFA Euro qualification
M018168_Finland,1992-03-25,Friendly
M018168_Scotland,1992-03-25,Friendly
M018169_Netherlands,1992-03-25,Friendly
M018169_Yugoslavia,1992-03-25,Friendly
M018170_Germany,1992-03-25,Friendly
M018170_Italy,1992-03-25,Friendly
M018171_Republic of Ireland,1992-03-25,Friendly
M018171_Switzerland,1992-03-25,Friendly
M018172_Czechoslovakia,1992-03-25,Friendly
M018172_England,1992-03-25,Friendly
M018173_Cyprus,1992-03-25,Friendly
M018173_Greece,1992-03-25,Friendly
M018174_Belgium,1992-03-25,Friendly
M018174_France,1992-03-25,Friendly
M018175_Luxembourg,1992-03-25,Friendly
M018175_Turkey,1992-03-25,Friendly
M018176_Austria,1992-03-25,Friendly
M018176_Hungary,1992-03-25,Friendly
M018177_Saint Lucia,1992-03-29,FIFA World Cup qualification
M018177_Saint Vincent and the Grenadines,1992-03-29,FIFA World Cup qualification
M018178_Dominican Republic,1992-03-29,FIFA World Cup qualification
M018178_Puerto Rico,1992-03-29,FIFA World Cup qualification
M018179_Cayman Islands,1992-04-01,CFU Caribbean Cup qualification
M018179_Martinique,1992-04-01,CFU Caribbean Cup qualification
M018180_Canada,1992-04-02,Friendly
M018180_China PR,1992-04-02,Friendly
M018181_Cayman Islands,1992-04-03,CFU Caribbean Cup qualification
M018181_Sint Maarten,1992-04-03,CFU Caribbean Cup qualification
M018182_China PR,1992-04-04,Friendly
M018182_United States,1992-04-04,Friendly
W000620_Greece,1992-04-04,UEFA Euro qualification
W000620_Netherlands,1992-04-04,UEFA Euro qualification
M018183_Martinique,1992-04-05,CFU Caribbean Cup qualification
M018183_Sint Maarten,1992-04-05,CFU Caribbean Cup qualification
M018184_Ghana,1992-04-05,Friendly
M018184_Togo,1992-04-05,Friendly
M018185_Iceland,1992-04-08,Friendly
M018185_Israel,1992-04-08,Friendly
M018186_Latvia,1992-04-08,Friendly
M018186_Romania,1992-04-08,Friendly
M018187_Denmark,1992-04-08,Friendly
M018187_Turkey,1992-04-08,Friendly
W000621_Belgium,1992-04-11,UEFA Euro qualification
W000621_Switzerland,1992-04-11,UEFA Euro qualification
M018188_Bermuda,1992-04-12,Friendly
M018188_Jamaica,1992-04-12,Friendly
M018189_Austria,1992-04-14,Friendly
M018189_Lithuania,1992-04-14,Friendly
M018190_British Virgin Islands,1992-04-15,CFU Caribbean Cup qualification
M018190_Saint Kitts and Nevis,1992-04-15,CFU Caribbean Cup qualification
M018191_Brazil,1992-04-15,Friendly
M018191_Finland,1992-04-15,Friendly
M018192_Antigua and Barbuda,1992-04-15,CFU Caribbean Cup qualification
M018192_Montserrat,1992-04-15,CFU Caribbean Cup qualification
M018193_Antigua and Barbuda,1992-04-17,CFU Caribbean Cup qualification
M018193_British Virgin Islands,1992-04-17,CFU Caribbean Cup qualification
M018194_Montserrat,1992-04-17,CFU Caribbean Cup qualification
M018194_Saint Kitts and Nevis,1992-04-17,CFU Caribbean Cup qualification
W000622_England,1992-04-18,UEFA Euro qualification
W000622_Scotland,1992-04-18,UEFA Euro qualification
M018195_Antigua and Barbuda,1992-04-19,FIFA World Cup qualification
M018195_Curaçao,1992-04-19,FIFA World Cup qualification
M018196_Barbados,1992-04-19,FIFA World Cup qualification
M018196_Trinidad and Tobago,1992-04-19,FIFA World Cup qualification
M018197_Malaysia,1992-04-19,AFC Asian Cup qualification
M018197_Singapore,1992-04-19,AFC Asian Cup qualification
M018198_China PR,1992-04-20,AFC Asian Cup qualification
M018198_Indonesia,1992-04-20,AFC Asian Cup qualification
M018199_Albania,1992-04-22,FIFA World Cup qualification
M018199_Spain,1992-04-22,FIFA World Cup qualification
M018200_Indonesia,1992-04-22,AFC Asian Cup qualification
M018200_Singapore,1992-04-22,AFC Asian Cup qualification
M018201_Czechoslovakia,1992-04-22,Friendly
M018201_Germany,1992-04-22,Friendly
M018202_Belgium,1992-04-22,FIFA World Cup qualification
M018202_Cyprus,1992-04-22,FIFA World Cup qualification
M018203_Sweden,1992-04-22,Friendly
M018203_Tunisia,1992-04-22,Friendly
M018204_China PR,1992-04-23,AFC Asian Cup qualification
M018204_Malaysia,1992-04-23,AFC Asian Cup qualification
M018205_Indonesia,1992-04-24,AFC Asian Cup qualification
M018205_Malaysia,1992-04-24,AFC Asian Cup qualification
M018206_Guyana,1992-04-24,FIFA World Cup qualification
M018206_Suriname,1992-04-24,FIFA World Cup qualification
M018207_Antigua and Barbuda,1992-04-26,FIFA World Cup qualification
M018207_Curaçao,1992-04-26,FIFA World Cup qualification
M018208_Bermuda,1992-04-26,FIFA World Cup qualification
M018208_Haiti,1992-04-26,FIFA World Cup qualification
M018209_China PR,1992-04-26,AFC Asian Cup qualification
M018209_Singapore,1992-04-26,AFC Asian Cup qualification
M018210_Lithuania,1992-04-28,FIFA World Cup qualification
M018210_Northern Ireland,1992-04-28,FIFA World Cup qualification
M018211_Bulgaria,1992-04-28,Friendly
M018211_Switzerland,1992-04-28,Friendly
M018212_England,1992-04-29,Friendly
M018212_Russia,1992-04-29,Friendly
M018213_Austria,1992-04-29,Friendly
M018213_Wales,1992-04-29,Friendly
M018214_Denmark,1992-04-29,Friendly
M018214_Norway,1992-04-29,Friendly
M018215_Costa Rica,1992-04-29,Friendly
M018215_El Salvador,1992-04-29,Friendly
M018216_Republic of Ireland,1992-04-29,Friendly
M018216_United States,1992-04-29,Friendly
M018217_Hungary,1992-04-29,Friendly
M018217_Ukraine,1992-04-29,Friendly
M018218_Brazil,1992-04-30,Friendly
M018218_Uruguay,1992-04-30,Friendly
M018219_Anguilla,1992-05-02,CFU Caribbean Cup qualification
M018219_Cuba,1992-05-02,CFU Caribbean Cup qualification
W000623_Denmark,1992-05-02,UEFA Euro qualification
W000623_France,1992-05-02,UEFA Euro qualification
M018220_Guernsey,1992-05-04,Muratti Vase
M018220_Jersey,1992-05-04,Muratti Vase
M018221_French Guiana,1992-05-06,CFU Caribbean Cup qualification
M018221_Guyana,1992-05-06,CFU Caribbean Cup qualification
M018222_Faroe Islands,1992-05-06,FIFA World Cup qualification
M018222_Romania,1992-05-06,FIFA World Cup qualification
M018223_Poland,1992-05-07,Friendly
M018223_Sweden,1992-05-07,Friendly
M018224_Aruba,1992-05-08,CFU Caribbean Cup qualification
M018224_French Guiana,1992-05-08,CFU Caribbean Cup qualification
M018225_Congo,1992-05-08,Friendly
M018225_Haiti,1992-05-08,Friendly
M018226_Anguilla,1992-05-09,CFU Caribbean Cup qualification
M018226_Cuba,1992-05-09,CFU Caribbean Cup qualification
M018227_Congo,1992-05-09,Friendly
M018227_Guadeloupe,1992-05-09,Friendly
M018228_French Guiana,1992-05-09,CFU Caribbean Cup qualification
M018228_Suriname,1992-05-09,CFU Caribbean Cup qualification
W000624_Finland,1992-05-09,UEFA Euro qualification
W000624_France,1992-05-09,UEFA Euro qualification
M018229_Iran,1992-05-11,AFC Asian Cup qualification
M018229_Pakistan,1992-05-11,AFC Asian Cup qualification
M018230_England,1992-05-12,Friendly
M018230_Hungary,1992-05-12,Friendly
W000625_Belgium,1992-05-12,UEFA Euro qualification
W000625_Norway,1992-05-12,UEFA Euro qualification
M018231_Faroe Islands,1992-05-13,Friendly
M018231_Norway,1992-05-13,Friendly
M018232_Greece,1992-05-13,FIFA World Cup qualification
M018232_Iceland,1992-05-13,FIFA World Cup qualification
M018233_Qatar,1992-05-14,Friendly
M018233_United Arab Emirates,1992-05-14,Friendly
M018234_Kuwait,1992-05-14,Friendly
M018234_Syria,1992-05-14,Friendly
M018235_Bulgaria,1992-05-14,FIFA World Cup qualification
M018235_Finland,1992-05-14,FIFA World Cup qualification
M018236_India,1992-05-15,AFC Asian Cup qualification
M018236_Iran,1992-05-15,AFC Asian Cup qualification
M018237_Scotland,1992-05-17,Friendly
M018237_United States,1992-05-17,Friendly
M018238_Syria,1992-05-17,Friendly
M018238_United Arab Emirates,1992-05-17,Friendly
M018239_Kuwait,1992-05-17,Friendly
M018239_Qatar,1992-05-17,Friendly
M018240_Brazil,1992-05-17,Friendly
M018240_England,1992-05-17,Friendly
W000626_Denmark,1992-05-17,UEFA Euro qualification
W000626_Finland,1992-05-17,UEFA Euro qualification
W000627_England,1992-05-17,UEFA Euro qualification
W000627_Iceland,1992-05-17,UEFA Euro qualification
W000628_Spain,1992-05-17,UEFA Euro qualification
W000628_Sweden,1992-05-17,UEFA Euro qualification
W000629_Greece,1992-05-17,UEFA Euro qualification
W000629_Romania,1992-05-17,UEFA Euro qualification
W000630_Hungary,1992-05-17,UEFA Euro qualification
W000630_Russia,1992-05-17,UEFA Euro qualification
M018241_Austria,1992-05-19,Friendly
M018241_Poland,1992-05-19,Friendly
M018242_Algeria,1992-05-19,Friendly
M018242_Bahrain,1992-05-19,Friendly
M018243_Romania,1992-05-20,FIFA World Cup qualification
M018243_Wales,1992-05-20,FIFA World Cup qualification
M018244_Lithuania,1992-05-20,Friendly
M018244_Moldova,1992-05-20,Friendly
M018245_Canada,1992-05-20,Friendly
M018245_Scotland,1992-05-20,Friendly
M018246_Syria,1992-05-20,Friendly
M018246_United Arab Emirates,1992-05-20,Friendly
W000631_Iceland,1992-05-20,UEFA Euro qualification
W000631_Scotland,1992-05-20,UEFA Euro qualification
M018247_Jamaica,1992-05-23,FIFA World Cup qualification
M018247_Puerto Rico,1992-05-23,FIFA World Cup qualification
W000632_Norway,1992-05-23,UEFA Euro qualification
W000632_Switzerland,1992-05-23,UEFA Euro qualification
M018248_Ecuador,1992-05-24,Friendly
M018248_Guatemala,1992-05-24,Friendly
M018249_Guyana,1992-05-25,FIFA World Cup qualification
M018249_Suriname,1992-05-25,FIFA World Cup qualification
M018250_Bermuda,1992-05-25,FIFA World Cup qualification
M018250_Haiti,1992-05-25,FIFA World Cup qualification
M018251_Latvia,1992-05-26,Friendly
M018251_Malta,1992-05-26,Friendly
M018252_Albania,1992-05-26,FIFA World Cup qualification
M018252_Republic of Ireland,1992-05-26,FIFA World Cup qualification
M018253_Ethiopia,1992-05-26,Friendly
M018253_Sudan,1992-05-26,Friendly
M018254_France,1992-05-27,Friendly
M018254_Switzerland,1992-05-27,Friendly
M018255_Hungary,1992-05-27,Friendly
M018255_Sweden,1992-05-27,Friendly
M018256_Czechoslovakia,1992-05-27,Friendly
M018256_Poland,1992-05-27,Friendly
M018257_Austria,1992-05-27,Friendly
M018257_Netherlands,1992-05-27,Friendly
M018258_Costa Rica,1992-05-27,Friendly
M018258_Ecuador,1992-05-27,Friendly
W000633_Germany,1992-05-28,UEFA Euro qualification
W000633_Yugoslavia,1992-05-28,UEFA Euro qualification
M018259_Qatar,1992-05-29,AFC Asian Cup qualification
M018259_Syria,1992-05-29,AFC Asian Cup qualification
M018260_Netherlands,1992-05-30,Friendly
M018260_Wales,1992-05-30,Friendly
M018261_Argentina,1992-05-30,Kirin Cup
M018261_Japan,1992-05-30,Kirin Cup
M018262_Germany,1992-05-30,Friendly
M018262_Turkey,1992-05-30,Friendly
M018263_Republic of Ireland,1992-05-30,USA Cup
M018263_United States,1992-05-30,USA Cup
M018264_Jamaica,1992-05-30,FIFA World Cup qualification
M018264_Puerto Rico,1992-05-30,FIFA World Cup qualification
W000634_Czechoslovakia,1992-05-30,UEFA Euro qualification
W000634_Italy,1992-05-30,UEFA Euro qualification
M018265_Italy,1992-05-31,USA Cup
M018265_Portugal,1992-05-31,USA Cup
M018266_Barbados,1992-05-31,FIFA World Cup qualification
M018266_Trinidad and Tobago,1992-05-31,FIFA World Cup qualification
M018267_Oman,1992-05-31,AFC Asian Cup qualification
M018267_Qatar,1992-05-31,AFC Asian Cup qualification
W000635_Bulgaria,1992-05-31,UEFA Euro qualification
W000635_Hungary,1992-05-31,UEFA Euro qualification
M018268_Kazakhstan,1992-06-01,Friendly
M018268_Turkmenistan,1992-06-01,Friendly
M018269_Germany,1992-06-02,Friendly
M018269_Northern Ireland,1992-06-02,Friendly
M018270_Estonia,1992-06-03,Friendly
M018270_Slovenia,1992-06-03,Friendly
M018271_Denmark,1992-06-03,Friendly
M018271_Russia,1992-06-03,Friendly
M018272_Argentina,1992-06-03,Kirin Cup
M018272_Wales,1992-06-03,Kirin Cup
M018273_Albania,1992-06-03,FIFA World Cup qualification
M018273_Lithuania,1992-06-03,FIFA World Cup qualification
M018274_Belgium,1992-06-03,FIFA World Cup qualification
M018274_Faroe Islands,1992-06-03,FIFA World Cup qualification
M018275_North Korea,1992-06-03,AFC Asian Cup qualification
M018275_Taiwan,1992-06-03,AFC Asian Cup qualification
M018276_Hong Kong,1992-06-03,AFC Asian Cup qualification
M018276_Macau,1992-06-03,AFC Asian Cup qualification
M018277_Norway,1992-06-03,Friendly
M018277_Scotland,1992-06-03,Friendly
M018278_Portugal,1992-06-03,USA Cup
M018278_United States,1992-06-03,USA Cup
M018279_Hungary,1992-06-03,FIFA World Cup qualification
M018279_Iceland,1992-06-03,FIFA World Cup qualification
M018280_England,1992-06-03,Friendly
M018280_Finland,1992-06-03,Friendly
W000636_Netherlands,1992-06-03,UEFA Euro qualification
W000636_Romania,1992-06-03,UEFA Euro qualification
M018281_Italy,1992-06-04,USA Cup
M018281_Republic of Ireland,1992-06-04,USA Cup
M018282_France,1992-06-05,Friendly
M018282_Netherlands,1992-06-05,Friendly
M018283_Macau,1992-06-05,AFC Asian Cup qualification
M018283_North Korea,1992-06-05,AFC Asian Cup qualification
M018284_Hong Kong,1992-06-05,AFC Asian Cup qualification
M018284_Taiwan,1992-06-05,AFC Asian Cup qualification
M018285_Italy,1992-06-06,USA Cup
M018285_United States,1992-06-06,USA Cup
M018286_Fiji,1992-06-07,FIFA World Cup qualification
M018286_New Zealand,1992-06-07,FIFA World Cup qualification
M018287_Macau,1992-06-07,AFC Asian Cup qualification
M018287_Taiwan,1992-06-07,AFC Asian Cup qualification
M018288_Hong Kong,1992-06-07,AFC Asian Cup qualification
M018288_North Korea,1992-06-07,AFC Asian Cup qualification
M018289_Japan,1992-06-07,Kirin Cup
M018289_Wales,1992-06-07,Kirin Cup
M018290_Guatemala,1992-06-07,Friendly
M018290_Nicaragua,1992-06-07,Friendly
M018291_Portugal,1992-06-07,USA Cup
M018291_Republic of Ireland,1992-06-07,USA Cup
W000637_Republic of Ireland,1992-06-07,UEFA Euro qualification
W000637_Sweden,1992-06-07,UEFA Euro qualification
M018292_France,1992-06-10,UEFA Euro
M018292_Sweden,1992-06-10,UEFA Euro
M018293_Denmark,1992-06-11,UEFA Euro
M018293_England,1992-06-11,UEFA Euro
M018294_Netherlands,1992-06-12,UEFA Euro
M018294_Scotland,1992-06-12,UEFA Euro
M018295_Germany,1992-06-12,UEFA Euro
M018295_Russia,1992-06-12,UEFA Euro
M018296_Canada,1992-06-13,Friendly
M018296_Hong Kong,1992-06-13,Friendly
M018297_Australia,1992-06-13,Friendly
M018297_United States,1992-06-13,Friendly
M018298_England,1992-06-14,UEFA Euro
M018298_France,1992-06-14,UEFA Euro
M018299_Gabon,1992-06-14,Friendly
M018299_Togo,1992-06-14,Friendly
M018300_Cape Verde,1992-06-14,African Cup of Nations qualification
M018300_Guinea-Bissau,1992-06-14,African Cup of Nations qualification
M018301_Botswana,1992-06-14,African Cup of Nations qualification
M018301_Lesotho,1992-06-14,African Cup of Nations qualification
M018302_Denmark,1992-06-14,UEFA Euro
M018302_Sweden,1992-06-14,UEFA Euro
M018303_Antigua and Barbuda,1992-06-14,FIFA World Cup qualification
M018303_Bermuda,1992-06-14,FIFA World Cup qualification
M018304_Germany,1992-06-15,UEFA Euro
M018304_Scotland,1992-06-15,UEFA Euro
M018305_Netherlands,1992-06-15,UEFA Euro
M018305_Russia,1992-06-15,UEFA Euro
M018306_Cyprus,1992-06-16,FIFA World Cup qualification
M018306_Faroe Islands,1992-06-16,FIFA World Cup qualification
M018307_Tajikistan,1992-06-17,Friendly
M018307_Uzbekistan,1992-06-17,Friendly
M018308_Denmark,1992-06-17,UEFA Euro
M018308_France,1992-06-17,UEFA Euro
M018309_England,1992-06-17,UEFA Euro
M018309_Sweden,1992-06-17,UEFA Euro
M018310_Germany,1992-06-18,UEFA Euro
M018310_Netherlands,1992-06-18,UEFA Euro
M018311_Russia,1992-06-18,UEFA Euro
M018311_Scotland,1992-06-18,UEFA Euro
M018312_Argentina,1992-06-18,Friendly
M018312_Australia,1992-06-18,Friendly
M018313_Bangladesh,1992-06-19,AFC Asian Cup qualification
M018313_South Korea,1992-06-19,AFC Asian Cup qualification
M018314_Antigua and Barbuda,1992-06-19,CFU Caribbean Cup
M018314_Suriname,1992-06-19,CFU Caribbean Cup
M018315_Eswatini,1992-06-20,Friendly
M018315_Mozambique,1992-06-20,Friendly
M018316_Guadeloupe,1992-06-20,CFU Caribbean Cup
M018316_Jamaica,1992-06-20,CFU Caribbean Cup
M018317_Antigua and Barbuda,1992-06-21,CFU Caribbean Cup
M018317_Martinique,1992-06-21,CFU Caribbean Cup
M018318_Burundi,1992-06-21,Friendly
M018318_Gabon,1992-06-21,Friendly
M018319_Germany,1992-06-21,UEFA Euro
M018319_Sweden,1992-06-21,UEFA Euro
